PartitionKey,RowKey,Timestamp,definition
"noun:01,2,04,2,11,2,04,",eubryales,2016-01-30T03:13:40.948Z, mosses with perennial erect gametophores and stems with rows of leaves and drooping capsules  
"noun:01,2,04,2,11,2,05,",sphagnales,2016-01-30T03:13:41.947Z, coextensive with the genus Sphagnum; in some classifications isolated in a separate subclass  
"noun:01,2,04,2,11,2,06,",jungermanniales,2016-01-30T03:13:42.831Z, large order of chiefly tropical liverworts  
"noun:01,2,04,2,11,2,07,",marchantiales,2016-01-30T03:13:43.340Z, liverworts with gametophyte differentiated internally  
"noun:01,2,04,2,11,2,08,",sphaerocarpales,2016-01-30T03:13:44.010Z, small order sometimes included in the order Jungermanniales  
"noun:01,2,04,2,11,2,09,",gnetales,2016-01-30T03:13:57.843Z, chiefly tropical or xerophytic woody plants; practically unknown as fossils but considered close to the ancestral line of angiosperms  
"noun:01,2,04,2,11,2,10,",cycadales,2016-01-30T03:14:00.073Z," primitive tropical gymnosperms abundant in the Mesozoic, now reduced to a few scattered tropical forms  "
"noun:01,2,04,2,11,2,11,",bennettitales,2016-01-30T03:14:03.320Z, fossil gymnospermous plants of the Carboniferous  
"noun:01,2,04,2,11,2,12,",cycadofilicales,2016-01-30T03:14:03.988Z, fossil gymnospermous trees or climbing plants from the Devonian: seed ferns  
"noun:01,2,04,2,11,2,13,",cordaitales,2016-01-30T03:14:04.893Z, extinct plants having tall arborescent trunks comparable to or more advanced than cycads; known from the Pennsylvanian period; probably extinct since the Mesozoic era  
"noun:01,2,04,2,11,2,14,",coniferales,2016-01-30T03:14:05.577Z, profusely branching and chiefly evergreen trees and some shrubs having narrow or needlelike leaves  
"noun:01,2,04,2,11,2,15,",taxales,2016-01-30T03:14:53.823Z, coextensive with the family Taxaceae: yews  
"noun:01,2,04,2,11,2,16,",ginkgoales,2016-01-30T03:14:56.480Z, coextensive with the family Ginkgoaceae: plants that first appeared in the Permian and now represented by a single surviving species; often included in Coniferales  
"noun:01,2,04,2,11,2,17,",ranales,2016-01-30T03:15:20.776Z," herbs, shrubs and trees: includes families Ranunculaceae; Annonaceae; Berberidaceae; Magnoliaceae; Menispermaceae; Myristicaceae; Nymphaeaceae; Lardizabalaceae; Lauraceae; Calycanthaceae; Ceratophyllaceae; Cercidiphyllaceae  "
"noun:01,2,04,2,11,2,18,",myricales,2016-01-30T03:16:04.578Z, coextensive with the family Myricaceae  
"noun:01,2,04,2,11,2,19,",arales,2016-01-30T03:16:36.345Z, Araceae; Lemnaceae  
"noun:01,2,04,2,11,2,20,",aristolochiales,2016-01-30T03:16:56.776Z, order of plants distinguished by tubular petaloid perianth and inferior ovary  
"noun:01,2,04,2,11,2,21,",caryophyllales,2016-01-30T03:16:59.812Z, corresponds approximately to the older group Centrospermae  
"noun:01,2,04,2,11,2,22,",opuntiales,2016-01-30T03:17:32.498Z, coextensive with the family Cactaceae: cactuses  
"noun:01,2,04,2,11,2,23,",rhoeadales,2016-01-30T03:17:50.629Z, an order of dicotyledonous plants  
"noun:01,2,04,2,11,2,24,",campanulales,2016-01-30T03:18:31.853Z, an order of plants of the subclass Asteridae including: Campanulaceae; Lobeliaceae; Cucurbitaceae; Goodeniaceae; Compositae  
"noun:01,2,04,2,11,2,25,",orchidales,2016-01-30T03:20:25.705Z, order of plants with irregular flowers having minute seeds: Orchidaceae; Burmanniaceae  
"noun:01,2,04,2,11,2,26,",primulales,2016-01-30T03:21:10.303Z, Primulaceae; Theophrastaceae; Myrsinaceae; and (in some classifications) Plumbaginaceae  
"noun:01,2,04,2,11,2,27,",plumbaginales,2016-01-30T03:21:18.549Z, coextensive with the family Plumbaginaceae; usually included in order Primulales  
"noun:01,2,04,2,11,2,28,",graminales,2016-01-30T03:21:21.077Z, grasses; sedges; rushes  
"noun:01,2,04,2,11,2,29,",pandanales,2016-01-30T03:22:08.923Z, families Typhaceae; Sparganiaceae; Pandanaceae  
"noun:01,2,04,2,11,2,30,",malvales,2016-01-30T03:22:24.739Z, Malvaceae; Bombacaceae; Elaeocarpaceae; Sterculiaceae; Tiliaceae  
"noun:01,2,04,2,11,2,31,",umbellales,2016-01-30T03:22:55.716Z, plants having umbels or corymbs of uniovulate flowers; includes the Umbelliferae (chiefly herbs) and Cornaceae (chiefly trees or shrubs)  
"noun:01,2,04,2,11,2,32,",proteales,2016-01-30T03:22:55.916Z, coextensive with the family Proteaceae  
"noun:01,2,04,2,11,2,33,",casuarinales,2016-01-30T03:23:04.969Z, order of chiefly Australian trees and shrubs comprising the casuarinas; 1 family: Casuarinaceae  
"noun:01,2,04,2,11,2,34,",ericales,2016-01-30T03:23:06.570Z, Ericaceae; Clethraceae; Diapensiaceae; Epacridaceae; Lennoaceae; Pyrolaceae; Monotropaceae  
"noun:01,2,04,2,11,2,35,",diapensiales,2016-01-30T03:23:27.585Z, used in some classifications: coextensive with family Diapensiaceae  
"noun:01,2,04,2,11,2,36,",fagales,2016-01-30T03:23:35.331Z, an order of dicotyledonous trees of the subclass Hamamelidae  
"noun:01,2,04,2,11,2,37,",gentianales,2016-01-30T03:24:00.302Z, an order of dicotyledonous plants having gamopetalous flowers; Gentianaceae; Apocynaceae; Asclepiadaceae; Loganiaceae; Oleaceae; Salvadoraceae  
"noun:01,2,04,2,11,2,38,",oleales,2016-01-30T03:24:09.144Z, coextensive with the family Oleaceae; in some classifications included in the order Gentianales  
"noun:01,2,04,2,11,2,39,",juglandales,2016-01-30T03:24:24.746Z, coextensive with the family Juglandaceae  
"noun:01,2,04,2,11,2,40,",myrtales,2016-01-30T03:24:28.605Z, Myrtaceae; Combretaceae; Elaeagnaceae; Haloragidaceae; Melastomaceae; Lecythidaceae; Lythraceae; Rhizophoraceae; Onagraceae; Lecythidaceae; Punicaceae  
"noun:01,2,04,2,11,2,41,",musales,2016-01-30T03:24:54.359Z, tropical plants  
"noun:01,2,04,2,11,2,42,",parietales,2016-01-30T03:25:01.060Z, a large order of dicotyledonous plants of subclass Dilleniidae  
"noun:01,2,04,2,11,2,43,",guttiferales,2016-01-30T03:25:01.178Z, used in some classifications; coextensive with Parietales  
"noun:01,2,04,2,11,2,44,",urticales,2016-01-30T03:25:28.061Z, an order of dicotyledonous plants including Moraceae and Urticaceae and Ulmaceae  
"noun:01,2,04,2,11,2,45,",liliales,2016-01-30T03:25:45.180Z, an order of monocotyledonous plants including Amaryllidaceae and Liliaceae and Iridaceae  
"noun:01,2,04,2,11,2,46,",palmales,2016-01-30T03:28:10.447Z, coextensive with the family Palmae: palms  
"noun:01,2,04,2,11,2,47,",plantaginales,2016-01-30T03:28:26.068Z, coextensive with the family Plantaginaceae  
"noun:01,2,04,2,11,2,48,",polygonales,2016-01-30T03:28:28.038Z," coextensive with the family Polygonaceae,  "
"noun:01,2,04,2,11,2,49,",xyridales,2016-01-30T03:28:32.211Z, an order of monocotyledonous herbs  
"noun:01,2,04,2,11,2,50,",naiadales,2016-01-30T03:28:37.311Z, an order of aquatic monocotyledonous herbaceous plants  
"noun:01,2,04,2,11,2,51,",rosales,2016-01-30T03:28:44.840Z, in some classifications this category does not include Leguminosae  
"noun:01,2,04,2,11,2,52,",rubiales,2016-01-30T03:29:20.264Z, an order of dicotyledonous plants of the subclass Asteridae; have opposite leaves and an inferior compound ovary  
"noun:01,2,04,2,11,2,53,",geraniales,2016-01-30T03:29:41.957Z, an order of plants of subclass Rosidae including geraniums and many other plants; see Euphorbiaceae; Geraniaceae; Rutaceae; Malpighiaceae; Simaroubaceae; Meliaceae; Zygophyllaceae; Tropaeolaceae  
"noun:01,2,04,2,11,2,54,",salicales,2016-01-30T03:30:15.250Z, coextensive with the family Salicaceae  
"noun:01,2,04,2,11,2,55,",santalales,2016-01-30T03:30:23.988Z, order of plants distinguished by having a one-celled inferior ovary; many are parasitic or partly parasitic usually on roots  
"noun:01,2,04,2,11,2,56,",sapindales,2016-01-30T03:30:29.388Z, an order of dicotyledonous plants  
"noun:01,2,04,2,11,2,57,",ebenales,2016-01-30T03:30:56.543Z, trees or shrubs of the families Ebenaceae or Sapotaceae or Styracaceae or Symplocaceae  
"noun:01,2,04,2,11,2,58,",sarraceniales,2016-01-30T03:31:05.425Z, plants that are variously modified to serve as insect traps: families Sarraceniaceae; Nepenthaceae; Droseraceae  
"noun:01,2,04,2,11,2,59,",polemoniales,2016-01-30T03:31:32.612Z, Polemoniaceae; Solanaceae; Boraginaceae; Labiatae; Lentibulariaceae; Pedaliaceae; in some classifications includes the order Scrophulariales  
"noun:01,2,04,2,11,2,60,",scrophulariales,2016-01-30T03:31:32.815Z, used in some classification systems; often included in the order Polemoniales  
"noun:01,2,04,2,11,2,61,",ophioglossales,2016-01-30T03:33:46.369Z, coextensive with the family Ophioglossaceae  
"noun:01,2,04,2,11,2,62,",rhamnales,2016-01-30T03:36:17.146Z, an order of dicotyledonous plants  
"noun:01,2,04,2,11,2,63,",piperales,2016-01-30T03:36:25.321Z, Piperaceae; Saururaceae; Chloranthaceae  
"noun:01,2,04,2,11,2,64,",filicales,2016-01-30T03:36:46.960Z, true (leptosporangiate) ferns  
"noun:01,2,04,2,11,2,65,",marattiales,2016-01-30T03:37:25.967Z, lower ferns coextensive with the family Marattiaceae  
"noun:01,2,04,2,11,2,66,",psilotales,2016-01-30T03:37:27.337Z, lower vascular plants having dichotomously branched sporophyte divided into aerial shoot and rhizome and lacking true roots  
"noun:01,2,04,2,11,2,67,",psilophytales,2016-01-30T03:37:28.649Z, Paleozoic simple dichotomously branched plants of Europe and eastern Canada including the oldest known vascular land plants  
"noun:01,2,04,2,11,2,68,",equisetales,2016-01-30T03:37:30.425Z, lower tracheophytes in existence since the Devonian  
"noun:01,2,04,2,11,2,69,",lepidodendrales,2016-01-30T03:37:33.203Z, fossil arborescent plants arising during the early Devonian and conspicuous throughout the Carboniferous  
"noun:01,2,04,2,11,2,70,",lycopodiales,2016-01-30T03:37:33.442Z, lower vascular plants coextensive with the family Lycopodiaceae; in some classifications includes the Selaginellaceae and Isoetaceae  
"noun:01,2,04,2,11,2,71,",selaginellales,2016-01-30T03:37:35.654Z, in some classifications included in Lycopodiales  
"noun:01,2,04,2,11,2,72,",isoetales,2016-01-30T03:37:37.410Z, aquatic or marsh-growing fern allies; known to have existed since the Cenozoic; sometimes included in Lycopodiales  
"noun:01,2,04,2,11,3,",fungus order,2016-01-30T03:13:57.226Z, the order of fungi  
"noun:01,2,04,2,11,3,00,",erysiphales,2016-01-30T03:33:49.852Z, saprophytic and parasitic fungi that live on plants  
"noun:01,2,04,2,11,3,01,",sphaeriales,2016-01-30T03:33:50.818Z, large order of ascomycetous fungi usually having a dark hard perithecia with definite ostioles; in more recent classifications often divided among several orders  
"noun:01,2,04,2,11,3,02,",hypocreales,2016-01-30T03:33:51.682Z, used in some classifications for the family Hypocreaceae  
"noun:01,2,04,2,11,3,03,",helotiales,2016-01-30T03:33:53.927Z, order of fungi having asci in a disk-shaped to goblet-shaped apothecium  
"noun:01,2,04,2,11,3,04,",sclerodermatales,2016-01-30T03:33:55.257Z, an order of fungi having a peridium surrounding a gleba (sometimes placed in subclass Homobasidiomycetes)  
"noun:01,2,04,2,11,3,05,",hymenogastrales,2016-01-30T03:33:57.216Z, an order of fungi belonging to the class Gasteromycetes; has a distinct basidiocarp with a fleshy or waxy gleba (sometimes placed in subclass Homobasidiomycetes)  
"noun:01,2,04,2,11,3,06,",mucorales,2016-01-30T03:33:58.821Z, an order of mostly saprophytic fungi  
"noun:01,2,04,2,11,3,07,",entomophthorales,2016-01-30T03:34:00.138Z, coextensive with the family Entomophthoraceae  
"noun:01,2,04,2,11,3,08,",chytridiales,2016-01-30T03:34:02.866Z, simple aquatic fungi mostly saprophytic but some parasitic on higher plants or animals or fresh water fungi; sometimes placed in class Oomycetes  
"noun:01,2,04,2,11,3,09,",blastocladiales,2016-01-30T03:34:03.315Z, fungi that carry out asexual reproduction by thick-walled resting spores that produce zoospores upon germination; sometimes placed in class Oomycetes  
"noun:01,2,04,2,11,3,10,",saprolegniales,2016-01-30T03:34:04.638Z, order of chiefly aquatic fungi  
"noun:01,2,04,2,11,3,11,",peronosporales,2016-01-30T03:34:05.420Z, order of chiefly parasitic lower fungi: Albuginaceae and Peronosporaceae and Pythiaceae  
"noun:01,2,04,2,11,3,12,",tuberales,2016-01-30T03:34:10.629Z, small order of fungi belonging to the subdivision Ascomycota having closed underground ascocarps  
"noun:01,2,04,2,11,3,13,",lichenales,2016-01-30T03:34:12.743Z, category used especially in former classifications for organisms now constituting the division Lichenes  
"noun:01,2,04,2,11,3,14,",lechanorales,2016-01-30T03:34:13.423Z, category used in some classification systems for all lichens that produce apothecia  
"noun:01,2,04,2,11,3,15,",agaricales,2016-01-30T03:34:21.501Z, typical gilled mushrooms belonging to the subdivision Basidiomycota  
"noun:01,2,04,2,11,3,16,",endomycetales,2016-01-30T03:34:45.809Z, fungi having a zygote or a single cell developing directly into an ascus  
"noun:01,2,04,2,11,3,17,",eurotiales,2016-01-30T03:34:47.367Z, order of fungi having a closed ascocarp (cleistothecium) with the asci scattered rather than gathered in a hymenium  
"noun:01,2,04,2,11,3,18,",pezizales,2016-01-30T03:34:49.848Z, order of mostly saprophytic fungi having cup-shaped ascocarps  
"noun:01,2,04,2,11,3,19,",tulostomatales,2016-01-30T03:34:58.780Z, an order of fungi belonging to the class Gasteromycetes  
"noun:01,2,04,2,11,3,20,",lycoperdales,2016-01-30T03:34:59.846Z, small order of basidiomycetous fungi having fleshy often globose fruiting bodies; includes puffballs and earthstars  
"noun:01,2,04,2,11,3,21,",nidulariales,2016-01-30T03:35:01.774Z, small order of basidiomycetous fungi comprising families Nidulariaceae and Sphaerobolaceae  
"noun:01,2,04,2,11,3,22,",secotiales,2016-01-30T03:35:02.404Z, an order of fungi belonging to the class Gasteromycetes  
"noun:01,2,04,2,11,3,23,",aphyllophorales,2016-01-30T03:35:03.893Z, includes chiefly saprophytic fungi typically with shelflike bodies; sometimes placed in class Hymenomycetes or included in Agaricales  
"noun:01,2,04,2,11,3,24,",tremellales,2016-01-30T03:35:12.497Z, fungi varying from gelatinous to waxy or even horny in texture; most are saprophytic  
"noun:01,2,04,2,11,3,25,",auriculariales,2016-01-30T03:35:13.650Z, coextensive with the family Auriculariaceae; sometimes included in the order Tremellales  
"noun:01,2,04,2,11,3,26,",uredinales,2016-01-30T03:35:14.651Z, rust fungi: parasitic fungi causing rust in plants; sometimes placed in  
"noun:01,2,04,2,11,3,27,",ustilaginales,2016-01-30T03:35:17.067Z, parasitic fungi causing smuts; sometimes placed in class Tiliomycetes  
"noun:01,2,04,2,11,3,28,",moniliales,2016-01-30T03:35:28.260Z, order of imperfect fungi lacking conidiophores of having conidiophores that are superficial and not enclosed in a pycnidium  
"noun:01,2,04,2,11,3,29,",mycelia sterilia,2016-01-30T03:35:32.914Z, order of imperfect fungi having no known spore stage  
"noun:01,2,04,2,12,",suborder,2016-01-30T02:16:17.260Z, (biology) taxonomic group that is a subdivision of an order  
"noun:01,2,04,2,13,",superorder,2016-01-30T02:16:17.390Z, (biology) a taxonomic group ranking above an order and below a class or subclass  
"noun:01,2,04,2,14,",family,2016-01-30T02:16:17.510Z," (biology) a taxonomic group containing one or more genera; ""sharks belong to the fish family""  "
"noun:01,2,04,2,14,00,",filoviridae,2016-01-30T00:32:25.571Z, a family of threadlike RNA viruses that cause diseases in humans and nonhuman primates (monkeys and chimpanzees)  
"noun:01,2,04,2,14,01,",bacteria family,2016-01-30T00:32:40.193Z, a family of bacteria  
"noun:01,2,04,2,14,01,00,",rhizobiaceae,2016-01-30T00:32:41.394Z, a small family of rod-shaped bacteria  
"noun:01,2,04,2,14,01,01,",bacillaceae,2016-01-30T00:32:42.790Z, typically rod-shaped usually Gram-positive bacteria that produce endospores  
"noun:01,2,04,2,14,01,02,",myxophyceae,2016-01-30T00:32:44.993Z, former terms for Cyanophyceae  
"noun:01,2,04,2,14,01,03,",nostocaceae,2016-01-30T00:32:45.347Z, blue-green algae  
"noun:01,2,04,2,14,01,04,",oscillatoriaceae,2016-01-30T00:32:45.818Z, blue green algae  
"noun:01,2,04,2,14,01,05,",pseudomonodaceae,2016-01-30T00:32:46.571Z, rod-shaped Gram-negative bacteria; include important plant and animal pathogens  
"noun:01,2,04,2,14,01,06,",athiorhodaceae,2016-01-30T00:32:47.457Z, small motile sulphur bacteria  
"noun:01,2,04,2,14,01,07,",thiobacteriaceae,2016-01-30T00:32:48.498Z, free-living coccoid to rod-shaped bacteria that derive energy from oxidizing sulfur or sulfur compounds  
"noun:01,2,04,2,14,01,08,",spirillaceae,2016-01-30T00:32:49.302Z, rigid spirally curved elongate bacteria  
"noun:01,2,04,2,14,01,09,",bacteroidaceae,2016-01-30T00:32:50.298Z, family of bacteria living usually in the alimentary canal or on mucous surfaces of warm-blooded animals; sometimes associated with acute infective processes  
"noun:01,2,04,2,14,01,10,",corynebacteriaceae,2016-01-30T00:32:51.499Z, a large family of mostly Gram-positive and aerobic and nonmotile rod-shaped bacteria of the order Eubacteriales  
"noun:01,2,04,2,14,01,11,",enterobacteriaceae,2016-01-30T00:32:52.751Z, a large family of Gram-negative rod-shaped bacteria of the order Eubacteriales  
"noun:01,2,04,2,14,01,12,",rickettsiaceae,2016-01-30T00:32:56.751Z, microorganism resembling bacteria inhabiting arthropod tissues but capable of causing disease in vertebrates  
"noun:01,2,04,2,14,01,13,",chlamydiaceae,2016-01-30T00:32:58.102Z, Gram-negative parasites in warm-blooded vertebrates  
"noun:01,2,04,2,14,01,14,",mycoplasmataceae,2016-01-30T00:32:59.133Z, pleomorphic Gram-negative nonmotile microorganism similar to both viruses and bacteria; parasitic in mammals  
"noun:01,2,04,2,14,01,15,",actinomycetaceae,2016-01-30T00:33:00.977Z, filamentous anaerobic bacteria  
"noun:01,2,04,2,14,01,16,",streptomycetaceae,2016-01-30T00:33:01.507Z, higher bacteria typically aerobic soil saprophytes  
"noun:01,2,04,2,14,01,17,",mycobacteriaceae,2016-01-30T00:33:02.329Z, a family of bacteria  
"noun:01,2,04,2,14,01,18,",polyangiaceae,2016-01-30T00:33:04.489Z, bacteria living mostly in soils and on dung  
"noun:01,2,04,2,14,01,19,",micrococcaceae,2016-01-30T00:33:04.941Z, spherical or elliptical usually aerobic eubacteria that produce yellow or orange or red pigment; includes toxin-producing forms as well as harmless commensals and saprophytes  
